product_id,external_id,title,brand,category,subcategory,url,source,price_current,price_original,currency,discount_pct,has_discount,rating_score,reviews_count,availability,description,images_count,first_image,tags,scraped_at
c2da6af4-6831-439f-bc9a-f9506a1a38b9,5768394478550,Nike Bag Pro,Nike,Fashion,,https://www.noon.com/product/nike-bag-pro-15,noon,1883.45,,AED,,False,,0,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/5768394478550.jpg,fashion|noon,2026-03-17T14:14:09.517888
190813d7-6232-4b80-b2d9-9991f9ea84a1,7194182174750,Bosch Compact Air Fryer 2024,Bosch,Home,,https://www.noon.com/product/bosch-compact-air-fryer-2024-16,noon,4993.4,6241.75,AED,20.0,True,,0,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/7194182174750.jpg,home|noon,2026-03-26T02:00:18.786332
0b3612ac-2544-4d20-b135-182dcdd1b69e,6426186624517,Adidas Tennis Racket Max,Adidas,Sports,,https://www.noon.com/product/adidas-tennis-racket-max-17,noon,3258.05,,AED,,False,3.1,155,in_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/6426186624517.jpg,noon|sports,2026-03-27T13:53:52.599136
d170f154-c2ef-4797-8d33-1e24234a3425,9498725815953,Unilever Granola 2024,Unilever,Food,,https://www.noon.com/product/unilever-granola-2024-18,noon,6412.43,8336.16,AED,23.1,True,3.7,282,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/9498725815953.jpg,food|noon,2026-03-19T05:14:06.371830
d2df193d-d50b-4c2e-9a73-fa41757d7f7f,7665402552759,Tommy Hilfiger Portable Wallet Pro,Tommy,Fashion,,https://www.noon.com/product/tommy-hilfiger-portable-wallet-pro-19,noon,4386.79,,AED,,False,3.4,38,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/7665402552759.jpg,fashion|noon,2026-03-14T23:06:30.366276
fcca112e-b273-458d-aaf3-78c3dca190fc,4026947433653,Xiaomi Lightweight Keyboard v2,Xiaomi,Electronics,,https://www.noon.com/product/xiaomi-lightweight-keyboard-v2-20,noon,4549.97,,AED,,False,,0,in_stock,High-quality construction ensures long-term reliability and consistent performance.,1,https://cdn.noon.example/img/4026947433653.jpg,electronics|noon,2026-03-17T02:20:43.565232
43e26904-840d-47bf-9008-76a1ec4d41dd,8250002765582,Adidas Premium Jeans,Adidas,Fashion,,https://www.noon.com/product/adidas-premium-jeans-21,noon,5499.71,,AED,,False,3.5,157,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/8250002765582.jpg,fashion|noon,2026-03-23T01:19:42.542220
c0a2f391-336d-4cbf-957e-9220d6f555a5,3511594706439,Reebok Heavy Duty Water Bottle,Reebok,Sports,,https://www.noon.com/product/reebok-heavy-duty-water-bottle-22,noon,6346.35,,AED,,False,3.8,142,out_of_stock,"Compact form, powerful results — an ideal solution for modern lifestyles.",1,https://cdn.noon.example/img/3511594706439.jpg,noon|sports,2026-03-18T07:18:28.216059
3fe927de-0b6f-48fb-9347-7fa64644cdd1,4239423432272,LEGO Professional Remote Control Car v2,LEGO,Toys,,https://www.noon.com/product/lego-professional-remote-control-car-v2-23,noon,1181.32,,AED,,False,4.4,93,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/4239423432272.jpg,noon|toys,2026-03-17T07:24:17.064918
dec701a9-64f0-48b4-90bc-dfa0c106aefb,4832961166959,OnePlus Pro SSD Max,OnePlus,Electronics,,https://www.noon.com/product/oneplus-pro-ssd-max-24,noon,1632.94,,AED,,False,2.9,118,limited,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.noon.example/img/4832961166959.jpg,electronics|noon,2026-03-17T11:52:00.600714
6a02525f-cd9e-40e5-9619-89b6dd6f485c,4315255138210,Mattel Doll,Mattel,Toys,,https://www.noon.com/product/mattel-doll-25,noon,4463.33,,AED,,False,4.1,160,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/4315255138210.jpg,noon|toys,2026-03-22T04:16:19.237815
3101401c-a05d-4a98-829f-7526598c709e,0386975594108,Cadbury Honey,Cadbury,Food,,https://www.noon.com/product/cadbury-honey-26,noon,5323.21,7239.57,AED,26.5,True,2.6,593,out_of_stock,"Compact form, powerful results — an ideal solution for modern lifestyles.",1,https://cdn.noon.example/img/0386975594108.jpg,food|noon,2026-03-16T08:45:25.456342
65076ff0-0ea1-45c1-95ab-311254a8bddc,4935405186926,Reebok Running Shoes Pro,Reebok,Sports,,https://www.noon.com/product/reebok-running-shoes-pro-27,noon,2575.89,3709.28,AED,30.6,True,4.2,108,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/4935405186926.jpg,noon|sports,2026-03-17T10:28:37.665572
b43631cb-ecd4-43af-800a-f8b316213a8b,0130809893433,Hasbro High Performance Science Kit v2,Hasbro,Toys,,https://www.noon.com/product/hasbro-high-performance-science-kit-v2-28,noon,2773.97,,AED,,False,,0,in_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.noon.example/img/0130809893433.jpg,noon|toys,2026-03-20T11:13:54.517172
f44c00a0-9c3f-4b84-b9e2-78ea9275bbe0,3793595517756,Barbie Science Kit Lite,Barbie,Toys,,https://www.noon.com/product/barbie-science-kit-lite-29,noon,6047.69,,AED,,False,2.6,230,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/3793595517756.jpg,noon|toys,2026-03-16T12:47:52.367085
10e4e705-d4cb-4ff3-b66a-a7d97b64798b,1478473266159,Reebok Wireless Resistance Bands v2,Reebok,Sports,,https://www.noon.com/product/reebok-wireless-resistance-bands-v2-30,noon,6084.57,,AED,,False,4.7,198,in_stock,"Compact form, powerful results — an ideal solution for modern lifestyles.",1,https://cdn.noon.example/img/1478473266159.jpg,noon|sports,2026-03-20T17:52:27.719003
4829170b-5683-4765-b830-88c10dcea438,2177240789289,Adidas Professional Bag Plus,Adidas,Fashion,,https://www.noon.com/product/adidas-professional-bag-plus-31,noon,7158.59,,AED,,False,,0,in_stock,"Compact form, powerful results — an ideal solution for modern lifestyles.",1,https://cdn.noon.example/img/2177240789289.jpg,fashion|noon,2026-03-16T03:42:34.160582
3b665e7d-db50-46cd-89f6-70d2c477dff8,7805259510565,Philips Professional Vacuum Cleaner Pro,Philips,Home,,https://www.noon.com/product/philips-professional-vacuum-cleaner-pro-32,noon,7903.15,,AED,,False,2.6,176,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/7805259510565.jpg,home|noon,2026-03-14T16:42:34.050187
6d4fcddd-a8d6-4173-bd61-a51913807e44,0487240756209,Mattel Portable Board Game v2,Mattel,Toys,,https://www.noon.com/product/mattel-portable-board-game-v2-33,noon,46.21,,AED,,False,4.6,853,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.noon.example/img/0487240756209.jpg,noon|toys,2026-03-14T06:19:49.097250
2f19fb48-75a5-461a-b67e-99509f0b3f24,1628790786347,Kraft Protein Bar Pro,Kraft,Food,,https://www.noon.com/product/kraft-protein-bar-pro-34,noon,1103.67,,AED,,False,3.1,696,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/1628790786347.jpg,food|noon,2026-03-27T11:13:31.464202
2a0493b7-06df-42cd-84bb-25ef4e453055,9354567710079,Hasbro Doll Max,Hasbro,Toys,,https://www.noon.com/product/hasbro-doll-max-35,noon,7514.94,9844.57,AED,23.7,True,4.6,264,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/9354567710079.jpg,noon|toys,2026-03-25T22:44:09.721701
c13deb90-4c13-44a9-8a4e-008d2de1cd31,1709986566749,Adidas Lightweight Tennis Racket Lite,Adidas,Sports,,https://www.noon.com/product/adidas-lightweight-tennis-racket-lite-36,noon,6752.59,,AED,,False,,0,in_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/1709986566749.jpg,noon|sports,2026-03-22T14:25:05.142065
679bc625-b499-4eab-968f-dad838590404,0376449204318,Samsung Webcam 2024,Samsung,Electronics,,https://www.noon.com/product/samsung-webcam-2024-37,noon,3910.3,4575.05,AED,14.5,True,3.5,229,in_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.noon.example/img/0376449204318.jpg,electronics|noon,2026-03-24T01:55:29.216276
6ff5a090-6684-4935-aa35-a4e4a6be1646,0616057830313,Nike Lightweight Jacket,Nike,Fashion,,https://www.noon.com/product/nike-lightweight-jacket-38,noon,5467.58,,AED,,False,3.9,117,in_stock,"Compact form, powerful results — an ideal solution for modern lifestyles.",1,https://cdn.noon.example/img/0616057830313.jpg,fashion|noon,2026-03-26T23:00:33.440029
fa79496e-518f-4651-8968-dcea6309471e,2730881818750,Mattel Doll Pro,Mattel,Toys,,https://www.noon.com/product/mattel-doll-pro-39,noon,2735.23,,AED,,False,4.8,275,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/2730881818750.jpg,noon|toys,2026-03-27T21:50:24.156086
cce3cc98-f411-4add-bdc3-ebc211bd138c,0236480834776,L'Oreal Deluxe Shampoo,L'Oreal,Beauty,,https://www.noon.com/product/l-oreal-deluxe-shampoo-40,noon,1410.45,,AED,,False,3.0,113,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/0236480834776.jpg,beauty|noon,2026-03-14T13:52:40.362742
67a54a18-a3bb-4146-9f4d-1042762f4ae9,9362072976996,Cadbury Green Tea Max,Cadbury,Food,,https://www.noon.com/product/cadbury-green-tea-max-41,noon,1390.13,1682.06,AED,17.4,True,,0,in_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.noon.example/img/9362072976996.jpg,food|noon,2026-03-15T22:03:30.412429
d18c0f0d-b050-44ff-b0fb-930c26d5103a,2462636324282,Adidas Portable Watch Pro,Adidas,Fashion,,https://www.noon.com/product/adidas-portable-watch-pro-42,noon,5486.17,,AED,,False,2.6,41,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/2462636324282.jpg,fashion|noon,2026-03-26T00:11:01.833772
9c96f9a0-6b71-4815-afae-f4d11c8ee6a5,7812817643323,Kellogg's Honey 2024,Kellogg's,Food,,https://www.noon.com/product/kellogg-s-honey-2024-43,noon,5294.22,5929.53,AED,10.7,True,4.0,106,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/7812817643323.jpg,food|noon,2026-03-26T21:35:27.232091
1aa9dae6-b9d4-4946-9931-4a62c5ff019a,8246178133751,Xiaomi Lightweight Projector Lite,Xiaomi,Electronics,,https://www.noon.com/product/xiaomi-lightweight-projector-lite-44,noon,7293.92,,AED,,False,2.8,289,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/8246178133751.jpg,electronics|noon,2026-03-21T11:42:43.071637
ce484d23-7418-4d13-9b74-17a8dd13403e,1346461801772,LG Smartphone 2024,LG,Electronics,,https://www.noon.com/product/lg-smartphone-2024-45,noon,6613.92,,AED,,False,3.9,352,in_stock,"Compact form, powerful results — an ideal solution for modern lifestyles.",1,https://cdn.noon.example/img/1346461801772.jpg,electronics|noon,2026-03-27T22:41:54.736636
4068d8c0-6a60-4347-914e-0cc7b9a859fc,7881206754442,Fisher-Price Art Set Lite,Fisher-Price,Toys,,https://www.noon.com/product/fisher-price-art-set-lite-46,noon,5378.81,7637.91,AED,29.6,True,3.4,212,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.noon.example/img/7881206754442.jpg,noon|toys,2026-03-19T13:35:46.029904
0aa59143-23fd-40ef-b2e9-98769b3277c5,7333367840143,Dell Pro Mouse v2,Dell,Electronics,,https://www.noon.com/product/dell-pro-mouse-v2-47,noon,565.69,,AED,,False,,0,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/7333367840143.jpg,electronics|noon,2026-03-22T03:43:06.793101
1013e37e-b66d-40e3-8bec-000481d65053,5602859323807,Dyson Lamp 2024,Dyson,Home,,https://www.noon.com/product/dyson-lamp-2024-48,noon,3140.43,,AED,,False,,0,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/5602859323807.jpg,home|noon,2026-03-26T15:07:14.762615
67d7eec2-a170-490b-859b-8dd17169a8ba,7917770938865,Fisher-Price Classic Remote Control Car Pro,Fisher-Price,Toys,,https://www.noon.com/product/fisher-price-classic-remote-control-car-pro-49,noon,1687.84,2109.8,AED,20.0,True,3.6,279,in_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.noon.example/img/7917770938865.jpg,noon|toys,2026-03-16T09:18:45.792134
806814b4-77a1-41b7-b645-1d78a2c97229,1184036178724,Hot Wheels Remote Control Car v2,Hot,Toys,,https://www.noon.com/product/hot-wheels-remote-control-car-v2-50,noon,3715.03,,AED,,False,,0,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.noon.example/img/1184036178724.jpg,noon|toys,2026-03-16T07:28:44.334188
796fb947-ed45-4e28-85c5-59701456cbca,6878397082597,Unilever Olive Oil Max,Unilever,Food,,https://www.noon.com/product/unilever-olive-oil-max-51,noon,4624.18,6196.4,AED,25.4,True,4.8,66,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/6878397082597.jpg,food|noon,2026-03-15T16:37:21.479196
5ff56d74-db39-407c-bac9-6714b75d4ba5,4042687905442,Fisher-Price Board Game Max,Fisher-Price,Toys,,https://www.noon.com/product/fisher-price-board-game-max-52,noon,1741.18,,AED,,False,3.8,107,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/4042687905442.jpg,noon|toys,2026-03-22T23:14:18.771563
7bfd91ec-8eb9-4d8d-b4d6-8af1070e3b0f,6960233321963,HP Monitor,HP,Electronics,,https://www.noon.com/product/hp-monitor-53,noon,4370.8,,AED,,False,3.2,1,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.noon.example/img/6960233321963.jpg,electronics|noon,2026-03-19T21:31:09.632431
6d5903fd-7943-42ec-bf9f-a8a4daf1b4c5,3972312845175,IKEA High Performance Air Fryer 2024,IKEA,Home,,https://www.noon.com/product/ikea-high-performance-air-fryer-2024-54,noon,5137.8,,AED,,False,3.0,22,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/3972312845175.jpg,home|noon,2026-03-20T05:13:14.537298
ef743008-edf7-46db-ac89-228550abce9a,0809949521841,Hot Wheels High Performance Science Kit v2,Hot,Toys,,https://www.noon.com/product/hot-wheels-high-performance-science-kit-v2-55,noon,6577.2,,AED,,False,4.4,129,out_of_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.noon.example/img/0809949521841.jpg,noon|toys,2026-03-23T21:40:30.472225
67f24537-2e66-4b97-b4de-bdc5eaba49b3,8718113027533,Kellogg's Protein Bar Pro,Kellogg's,Food,,https://www.noon.com/product/kellogg-s-protein-bar-pro-56,noon,356.46,409.93,AED,13.0,True,4.2,136,limited,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/8718113027533.jpg,food|noon,2026-03-24T11:47:45.474911
8131e229-805f-4b20-952f-7be564746d71,4330490759681,Nestle Multivitamin Max,Nestle,Food,,https://www.noon.com/product/nestle-multivitamin-max-57,noon,682.72,737.34,AED,7.4,True,2.7,168,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.noon.example/img/4330490759681.jpg,food|noon,2026-03-14T22:05:50.002323
a53d75be-d74d-45e2-b0b7-1a697b38106f,8844589301349,Charlotte Tilbury High Performance Conditioner Max,Charlotte,Beauty,,https://www.noon.com/product/charlotte-tilbury-high-performance-conditioner-max-58,noon,263.07,,AED,,False,2.6,733,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/8844589301349.jpg,beauty|noon,2026-03-23T13:23:36.751667
e5fd0f5f-b82b-4e67-819d-0cf18d163dc9,7853861901690,Nike Hoodie Plus,Nike,Fashion,,https://www.noon.com/product/nike-hoodie-plus-59,noon,267.3,,AED,,False,3.8,801,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/7853861901690.jpg,fashion|noon,2026-03-27T07:18:51.710962
b5cfc3b7-87c0-42e4-a17c-066e588192b0,6049484910247,Zara Deluxe Shoes Lite,Zara,Fashion,,https://www.noon.com/product/zara-deluxe-shoes-lite-60,noon,480.87,,AED,,False,2.7,90,in_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.noon.example/img/6049484910247.jpg,fashion|noon,2026-03-18T08:26:15.702500
4c95888a-ddf7-44c0-b6f2-f3dec130cc48,5002757558370,Prada Wireless Trousers Lite,Prada,Fashion,,https://www.aliexpress.com/product/prada-wireless-trousers-lite-1,aliexpress,280.61,376.02,USD,25.4,True,3.4,151,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.aliexpress.example/img/5002757558370.jpg,aliexpress|fashion,2026-03-21T18:41:58.211623
636fc077-d39f-48a8-bfee-5b5010939e92,8822108112387,Huawei Smart Webcam,Huawei,Electronics,,https://www.aliexpress.com/product/huawei-smart-webcam-2,aliexpress,363.35,,USD,,False,4.2,422,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.aliexpress.example/img/8822108112387.jpg,aliexpress|electronics,2026-03-20T21:24:59.129572
ce365f8a-2d7d-42a1-94d1-c4dc48b5ae8f,4471178617831,3M Air Freshener Max,3M,Automotive,,https://www.aliexpress.com/product/3m-air-freshener-max-3,aliexpress,185.74,237.75,USD,21.9,True,,0,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.aliexpress.example/img/4471178617831.jpg,aliexpress|automotive,2026-03-25T20:27:42.493642
90f26a5c-2207-4524-83e7-6570376b5a93,8259716711910,Decathlon Deluxe Jump Rope v2,Decathlon,Sports,,https://www.aliexpress.com/product/decathlon-deluxe-jump-rope-v2-4,aliexpress,32.98,39.91,USD,17.4,True,,0,in_stock,"Compact form, powerful results — an ideal solution for modern lifestyles.",1,https://cdn.aliexpress.example/img/8259716711910.jpg,aliexpress|sports,2026-03-20T18:13:47.441540
0c41c16d-7e29-4bef-a5da-73b792ee758d,0758560552173,Dyson High Performance Blender Max,Dyson,Home,,https://www.aliexpress.com/product/dyson-high-performance-blender-max-5,aliexpress,64.87,85.63,USD,24.2,True,3.9,275,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.aliexpress.example/img/0758560552173.jpg,aliexpress|home,2026-03-15T05:42:15.149396
bb79fa6c-e063-47ad-9896-afaab95ae022,8670557021532,Black+Decker Soil Mix,Black+Decker,Garden,,https://www.aliexpress.com/product/black-decker-soil-mix-6,aliexpress,154.08,174.11,USD,11.5,True,,0,out_of_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.aliexpress.example/img/8670557021532.jpg,aliexpress|garden,2026-03-18T02:08:01.920043
561ff22c-de73-45cf-828a-87f36b19620e,0021154805142,Random House Elite Reference Manual 2024,Random,Books,,https://www.aliexpress.com/product/random-house-elite-reference-manual-2024-7,aliexpress,216.48,233.8,USD,7.4,True,2.9,425,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.aliexpress.example/img/0021154805142.jpg,aliexpress|books,2026-03-21T08:46:35.199769
2596e9e4-81c4-4042-9b8a-3e9ded3a4b69,1534370933109,Fisher-Price Ultra Board Game Max,Fisher-Price,Toys,,https://www.aliexpress.com/product/fisher-price-ultra-board-game-max-8,aliexpress,325.66,,USD,,False,2.6,382,in_stock,Built for everyday use with durable materials and ergonomic design.,1,https://cdn.aliexpress.example/img/1534370933109.jpg,aliexpress|toys,2026-03-19T21:32:21.807573
4d3a4596-d7c9-4019-b2ed-680c213664c8,4292702015050,HarperCollins Pro Advanced Course Lite,HarperCollins,Books,,https://www.aliexpress.com/product/harpercollins-pro-advanced-course-lite-9,aliexpress,395.65,502.48,USD,21.3,True,3.3,225,in_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.aliexpress.example/img/4292702015050.jpg,aliexpress|books,2026-03-18T01:27:47.585923
70a5a841-80ec-4c69-8d41-7cd1b1aefb1d,9718523251886,IKEA Deluxe Rug Pro,IKEA,Home,,https://www.aliexpress.com/product/ikea-deluxe-rug-pro-10,aliexpress,388.5,477.86,USD,18.7,True,,0,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.aliexpress.example/img/9718523251886.jpg,aliexpress|home,2026-03-16T05:25:23.664450
4f0edb39-990b-4960-bc11-02baced8546c,8368901302698,Michelin Dash Camera 2024,Michelin,Automotive,,https://www.aliexpress.com/product/michelin-dash-camera-2024-11,aliexpress,237.66,,USD,,False,4.3,472,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.aliexpress.example/img/8368901302698.jpg,aliexpress|automotive,2026-03-19T08:23:05.757719
e6e8248c-2f9e-4c97-96c8-404d5c642710,1300681717297,Asus Compact Smartphone Pro,Asus,Electronics,,https://www.aliexpress.com/product/asus-compact-smartphone-pro-12,aliexpress,380.89,,USD,,False,4.6,497,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.aliexpress.example/img/1300681717297.jpg,aliexpress|electronics,2026-03-21T10:00:34.277975
3f4023ee-b5d5-487f-ade1-982d99bb09cc,7032188799827,Prada Advanced Sunglasses Plus,Prada,Fashion,,https://www.aliexpress.com/product/prada-advanced-sunglasses-plus-13,aliexpress,416.7,,USD,,False,2.6,204,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.aliexpress.example/img/7032188799827.jpg,aliexpress|fashion,2026-03-17T05:53:06.356492
e2c8df38-a5af-44a3-90e2-d01f8a28cc51,4423630430940,NGK Advanced Jump Starter,NGK,Automotive,,https://www.aliexpress.com/product/ngk-advanced-jump-starter-14,aliexpress,458.06,,USD,,False,4.0,1285,in_stock,Built for everyday use with durable materials and ergonomic design.,1,https://cdn.aliexpress.example/img/4423630430940.jpg,aliexpress|automotive,2026-03-25T14:44:42.897755
726c78ef-2264-493f-a42d-ab2260cf2fec,4184285523412,Penguin Heavy Duty Handbook v2,Penguin,Books,,https://www.aliexpress.com/product/penguin-heavy-duty-handbook-v2-15,aliexpress,242.66,269.35,USD,9.9,True,3.3,31,limited,Engineered for performance with precision components and reliable construction.,1,https://cdn.aliexpress.example/img/4184285523412.jpg,aliexpress|books,2026-03-14T22:44:47.632301
f9e4b015-7dc5-4db4-9e39-67f66cfe2c76,1403591914854,Gardena Lightweight Garden Hose Lite,Gardena,Garden,,https://www.aliexpress.com/product/gardena-lightweight-garden-hose-lite-16,aliexpress,471.89,504.92,USD,6.5,True,2.9,325,out_of_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.aliexpress.example/img/1403591914854.jpg,aliexpress|garden,2026-03-14T14:28:52.431337
85ff1d76-0a33-442b-8f47-cb58593c8e9e,8255953065338,Lay's Dried Fruits Lite,Lay's,Food,,https://www.aliexpress.com/product/lay-s-dried-fruits-lite-17,aliexpress,58.21,,USD,,False,4.6,676,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.aliexpress.example/img/8255953065338.jpg,aliexpress|food,2026-03-21T21:24:53.000017
85a997eb-3a1a-4ea6-8d44-9674126e6873,0413371359103,Nike Essential Gym Gloves v2,Nike,Sports,,https://www.aliexpress.com/product/nike-essential-gym-gloves-v2-18,aliexpress,177.99,,USD,,False,3.7,420,in_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.aliexpress.example/img/0413371359103.jpg,aliexpress|sports,2026-03-14T08:53:57.658968
7130fa5a-e18a-4587-9424-f4520d41a09b,7457166967634,Flymo Portable Garden Hose Lite,Flymo,Garden,,https://www.aliexpress.com/product/flymo-portable-garden-hose-lite-19,aliexpress,111.46,,USD,,False,4.1,56,out_of_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.aliexpress.example/img/7457166967634.jpg,aliexpress|garden,2026-03-19T13:27:22.592106
3c815fc2-6822-4c87-b12b-64929f402cb2,3416375697181,HP Power Bank Max,HP,Electronics,,https://www.aliexpress.com/product/hp-power-bank-max-20,aliexpress,214.83,,USD,,False,4.4,1124,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.aliexpress.example/img/3416375697181.jpg,aliexpress|electronics,2026-03-19T23:41:31.093192
c0ffbbc1-337a-47fa-bffd-6a3aa1198e3b,9573392021402,Kraft Honey Lite,Kraft,Food,,https://www.aliexpress.com/product/kraft-honey-lite-21,aliexpress,82.98,,USD,,False,4.9,144,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.aliexpress.example/img/9573392021402.jpg,aliexpress|food,2026-03-15T15:03:14.002845
a28f1111-1083-4a86-9c67-d6a4beca3cbb,2274201156663,Electrolux Heavy Duty Pillow Pro,Electrolux,Home,,https://www.aliexpress.com/product/electrolux-heavy-duty-pillow-pro-22,aliexpress,8.01,10.89,USD,26.4,True,3.5,660,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.aliexpress.example/img/2274201156663.jpg,aliexpress|home,2026-03-21T21:17:13.423397
0d715b79-91fb-4930-910b-e9b793431f84,8645827314493,Mobil Deluxe Car Charger Lite,Mobil,Automotive,,https://www.aliexpress.com/product/mobil-deluxe-car-charger-lite-23,aliexpress,81.39,,USD,,False,4.7,20,in_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.aliexpress.example/img/8645827314493.jpg,aliexpress|automotive,2026-03-24T10:23:19.976933
93ab7765-34e3-4079-bf02-1bd419ad5cd2,9945703974814,Apple Smartwatch Max,Apple,Electronics,,https://www.aliexpress.com/product/apple-smartwatch-max-24,aliexpress,406.52,,USD,,False,4.1,79,out_of_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.aliexpress.example/img/9945703974814.jpg,aliexpress|electronics,2026-03-16T10:20:59.701332
3c356f1f-d62d-4cae-a6f9-d03bfc426547,0615416093505,Under Armour Resistance Bands Pro,Under,Sports,,https://www.aliexpress.com/product/under-armour-resistance-bands-pro-25,aliexpress,35.46,,USD,,False,3.7,6,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.aliexpress.example/img/0615416093505.jpg,aliexpress|sports,2026-03-25T18:16:51.551140
8839d4b7-7cfd-4446-bd4c-28964238e269,6913336965880,Charlotte Tilbury Shampoo Max,Charlotte,Beauty,,https://www.aliexpress.com/product/charlotte-tilbury-shampoo-max-26,aliexpress,218.64,,USD,,False,4.2,148,out_of_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.aliexpress.example/img/6913336965880.jpg,aliexpress|beauty,2026-03-21T06:58:38.207290
f5ba89cf-a332-4363-b0c0-92456c172396,3272562015615,HP Power Bank Max,HP,Electronics,,https://www.aliexpress.com/product/hp-power-bank-max-27,aliexpress,300.11,426.16,USD,29.6,True,,0,in_stock,"Compact form, powerful results — an ideal solution for modern lifestyles.",1,https://cdn.aliexpress.example/img/3272562015615.jpg,aliexpress|electronics,2026-03-17T17:47:49.465481
487f6112-da44-4799-9438-4cbd82986754,4259855760939,Oxford Classic Fundamentals Max,Oxford,Books,,https://www.aliexpress.com/product/oxford-classic-fundamentals-max-28,aliexpress,333.91,,USD,,False,3.3,11,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.aliexpress.example/img/4259855760939.jpg,aliexpress|books,2026-03-27T09:12:44.597802
